No,Brand,Nomor Permohonan,Tahun Permohonan,Status,Kode Kelas,Deskripsi Kelas
309,YS PARK,D002008019643,2008,Didaftar,21,"alat penggulung rambut bukan listrik dalam bentuk batang penggelombang rambut, bahan pengecat rambut, bahan pewarna rambut, bahan-bahan pemeliharaan gigi===  Kain pel untuk pemakaian pribadi, bando rambut, bay rums, bedak untuk rias muka, bunga karang kamar mandi, cermin saku, combing oils, fixer rambut, hair pieces, jala rambut, jepitan rambut, jepitan rambut untuk pengeritingan rambut, kantong untuk cermin saku, kondisioner-shampoo, kosmetik alis, Kosmetik dan alat rias/pembersih badan, kotak dan tempat sabun, krim kosmetik dan alas bedak tata rias, krim rambut, krim untuk bibir, kuas bibir, larutan pengeriting rambut tanpa pemanasan (cold waving solutions), lipstik, losion kulit untuk keperluan kosmetik, losion pengeriting rambut, losion perawatan rambut, mangkuk plastik untuk pewarna rambut===  Alat penggulung rambut bukan listrik, maskara, minyak rambut, minyak-minyak sari, pembilas warna (color rinses), pemoles bedak, penahan rambut, pensil alis, penyemprot minyak wangi [dijual kosong], perlengkapan tata rias, pernis (lacquer) rambut, pita untuk rambut, pomade rambut, pomade stick untuk keperluan kosmetik, rambut palsu, sabun yang mengandung obat dan susu pembersih untuk keperluan merias diri, sabun-sabun, sediaan rias muka, sediaan untuk membersihkan, mengkilatkan, membuang lemak dan menggosok, sediaan untuk pembersih rias muka, sediaan-sediaan pemutih dan zat-zat lainnya untuk mencuci, sediaan-sediaan pengeriting rambut permanen, sediaan-sediaan perawatan rambut, semprot rambut, shampoo rambut, sikat alis, sikat cukur, sikat gigi [bukan listrik], sikat kakus, sikat kuku, sikat rambut, sisir, susu dan losion wajah untuk keperluan kosmetik, tempat bedak, tempat keperluan pembersih badan, tempat sikat cukur, tempat sikat gigi, tonik rambut, tusuk konde, wadah bedak wajah, wadah kemasan industri untuk kosmetik, wadah krim kosmetik, wadah perlengkapan mandi [terpasang], wadah sisir, wangi-wangian"
310,BIG C SUPERCENTER,D002008019645,2008,Didaftar,1,"Air destilasi, enzim-enzim untuk mengeliminasi kotoran manusia yang digunakan untuk pupuk (night soil)"
311,BIG SUPERCENTER,D002008019646,2008,Didaftar,3,"Cairan pembersih piring, dupa/ hio, shampo pembersih mobil, foam pembersih mobil, larutan pelindung tempat duduk, malam (pemoles), losion untuk tubuh, losion sun-block, sabun, krim mandi pancur, jel mandi pancur, bedak rias, krim cukur, krim sun-block, foam kecantikan, pasta gigi, shampo, kondisioner rambut, semprotan rambut, jel rambut, krim pengecat rambut, roll-ons, vaselin, alat perawatan bibir, deterjen selain yang digunakan dalam operasi manufakturing dan untuk keperluan medis, produk laundry, larutan pembersih alat-alat kebersihan, bubuk pemoles alat-alat kebersihan, handuk penyegar dingin, kertas kecantikan, film-film pengontrol minyak, lembaran kapas, shampo untuk binatang piaraan, sabun untuk binatang piaraan, bubuk untuk binatang piaraan, malam/pemoles sepatu (shoes waxes)"
312,BELZONA,D002008019647,2008,Didaftar,1,"bahan pengawet kayu dan lapisan seperti cat yang menghambat karatan, Hasil-hasil kimia untuk perbaikan, renovasi, reklamasi dan perlindungan mesin-mesin, peralatan, gedung, atap, lantai, dinding dan bangunan, lapisan dalam bentuk cat untuk digunakan pada kayu dan logam, sediaan-sediaan dan unsur-unsur pokok untuk semua barang-barang tersebut di atas===  Sediaan-sediaan dalam bentuk cat untuk pemeliharaan dan perlindungan atap, lantai, dinding, batu bata, batu, beton, logam, karet dan kayu"
313,BIG C SUPERCENTER,D002008019648,2008,Didaftar,4,Lilin-lilin
314,BIG  C SUPERCENTER,D002008019649,2008,Didaftar,5,"Semprotan untuk kesegaran mulut, pencuci mulut, kamper untuk melindungi pakaian dari serangga yang berbentuk bola-bola, semprotan insektisida, kawat nyamuk, kapur anti serangga, handuk pengusir nyamuk, papan lem untuk menangkap tikus besar dan tikus kecil, gulungan kapas steril, cotton-buds steril, plester untuk luka ringan, pembalut wanita, jel-jel penyegar udara, semprotan penyegar udara"
315,BIG SUPERCENTER,D002008019650,2008,Didaftar,21,"Mangkuk-mangkuk (bowls), piring-piring, gelas, cangkir-cangkir atau mangkuk-mangkuk (cups), sendok sayur (ladles), sudip (spatula), gayung-gayung, botol-botol untuk produk bumbu, panci-panci, mangkuk pencelup (dipping bowls), baskom, ember plastik, wadah sendok dan garpu, alat untuk mengeluarkan air, keranjang, sikat-sikat untuk membersihkan baju, sikat-sikat, rak-rak pakaian, alat penyemprot air, gantungan baju, alat mengepel, kain sisa untuk alat mengepel, alat pengocok, sarung tangan untuk keperluan rumah tangga, tapas penggosok, alat penggosok dari baja stainless, busa-busa untuk keperluan rumah tangga, busa-busa lufa, handuk pembersih untuk kendaraan, sikat gigi, benang pembersih gigi, tusuk gigi, sumpit, tusuk daging dari kayu, kotak terbuat dari foam untuk tempat makanan, peralatan untuk binatang piaraan"
316,JCU + LOGO,D002008019651,2008,Didaftar,1,"bahan etsa (etching agents), Bahan kimia; bahan kimia industri; tepung dan kanji untuk keperluan industri; plastik yang belum diolah (plastik dalam bentuk dasar); plastik yang belum diolah; damar sintetis yang belum diolah; damar buatan yang belum diolah; damar elastomer termoplastik; damar stirena butadiene akrilonitril, belum diolah; damar polylactide, belum diolah; damar akrilat stirena akrilonitril, belum diolah; seluloid (bahan mentah); bubur kertas; semen minyak (dempul); mineral bukan logam., bahan tambahan untuk teknik melapisi permukaan dengan logam, mesin kendali untuk mesin untuk menyepuh perak secara galvanis, mesin penganalisa dan pengontrol otomatis untuk rendaman perawatan permukaan, mesin penganalisa dan pengontrol otomatis untuk solusi perawatan permukaan, mesin penganalisa dan pengontrol otomatis untuk solusi teknik melapisi permukaan dengan logam, mesin teknik melapisi permukaan dengan logam patri lembut, mesin untuk menyepuh perak secara galvanis, pembersih untuk permukaan logam, surfaktan, zat bantu pendispersi, zat bantu untuk teknik melapisi permukaan dengan logam, zat kimia, zat komposit untuk teknik melapisi permukaan dengan logam, zat pra-perawatan untuk plastik, zat untuk mengelupaskan dari bagian lapisan ===  Mesin teknik melapisi permukaan dengan logam"
317,BIG SUPERCENTER,D002008019652,2008,Didaftar,22,Tali/tambang nilon
318,BIG SUPERCENTER,D002008019653,2008,Didaftar,25,"Lampin dari linen, bawahan baju untuk pendeta budha, jubah (pakaian luar) untuk pendeta budha, stockings, kaos kaki"
319,BIG SUPERCENTER,D002008019654,2008,Didaftar,28,Mainan utnuk binatang piaraan
320,BIG SUPERCENTER,D002008019655,2008,Didaftar,29,"Krim bukan produk susu, ikan garden dalam kaleng dengan saus tomat, minyak palem, minyak kacang kedelai, telur-telur, sari kaldu ayam, sarang burung yang dapat dikonsumsi, susu kental, wijen yang diawetkan, susu, susu jagung, selai, margarin, olesan, sayuran yang diawetkan, buah-buahan yang diawetkan, rumput laut yang diawetkan, makanan laut yang diawetkan, daging yang diawetkan, ikan-ikan dalam kaleng, kacang-kacang yang diawetkan, makanan dari rumput jali yang diawetkan, kacang mete yang diawetkan, minyak yang dapat dikonsumsi, kacang kedelai yang difermentasikan, pasta udang, bawang putih yang dikeringkan, bawang yang dikeringkan, udang buatan yang berbentuk batang, tofu, kentang yang dibekukan"
321,SCHMIDT,D002008019709,2008,Didaftar,9,"-kotak sambungan listrik, -kotak sikring, -kotak panel, -kotak distribusi listrik, -kotak baterai listrik, tikungan pipa listrik, sok listrik, panel pengontrol listrik, Alat-alat listrik yaitu: steker, stop kontak, sakelar, sambungan kabel, roll kabel, fitting, relai listrik, kabel sakelar listrik, papan sakelar, balance (timbangan), power supply, baterai, alat pengukur voltage, ampere meter, transformator, stabilizer (alat untuk menstabilkan tegangan listrik), inverters (perangkat pengubah arus listrik), sirkuit-sirkuit, sensor-sensor, kapasitor-kapasitor, booster, sambungan pipa saluran listrik, klem pipa listrik, pipa selubung kabel listrik, kotak-kotak listrik"
322,SIMXONE,D002008019711,2008,Didaftar,5,"Pestisida dan obat-obatan untuk tumbuh-tumbuhan, bahan-bahan pembasmi hama tumbuh-tumbuhan dan jamur tanaman, hasil-hasil farmasi, ilmu kedokteran hewan dan ilmu kebersihan, bahan-bahan pembasmi kuman dan serangga, bahan-bahan dan zat untuk membasmi tumbuhan buruk dan binatang perusak, obat nyamuk, cair atau spiral, herbisida, fungisida, insektisida, akarisida, bakterisida, molusisida, nematisida, rodentisida, zat pengatur tumbuhan"
323,SMARTXONE,D002008019712,2008,Didaftar,5,"Pestisida dan obat-obatan untuk tumbuh-tumbuhan, bahan-bahan pembasmi hama tumbuh-tumbuhan dan jamur tanaman, hasil-hasil farmasi, ilmu kedokteran hewan dan ilmu kebersihan, bahan-bahan pembasmi kuman dan serangga, bahan-bahan dan zat untuk membasmi tumbuhan buruk dan binatang perusak, obat nyamuk, cair atau spiral, herbisida, fungisida, insektisida, akarisida, bakterisida, molusisida, nematisida, rodentisida, zat pengatur tumbuhan"
324,MERAK,D002008019720,2008,Didaftar,9,Piranti lunak komputer dan panduan yang didistribusikan bersama piranti lunak tersebut untuk eksplorasi dan produksi minyak dan gas
325,HOLOGIC,D002008019721,2008,Didaftar,9,"alat pemroses data dan komputer, disket untuk merekam, kas register, mesin hitung, pembawa data magnetik, penggerak otomatis yang bekerja dengan memasukkan uang atau kepingan logam kedalamnya, Pesawat dan perkakas ilmu pengetahuan, pelayaran, penelitian, fotgrafi, sinematografi, optik, timbang, ukur, sinyal, pengawasan (pemeriksaan), pertolongan dan pengajaran, pesawat dan perkakas untuk mengadakan, menukar, mengubah, mengumpulkan, mengatur atau mengendalikan listrik, pesawat pemadam api, pesawat untuk merekam, mengirimkan atau mereproduksi suara atau gambar"
326,HOLOGIC,D002008019724,2008,Didaftar,10,"dan peralatan radiografi untuk keperluan medis, dalam internasional ===, Merek utama perkakas, komponen dan unsur untuk mendiagnosa, mendeteksi dan mengobati, komponen dan bahan-bahan untuk keperluan medis seperti, tapi tidak terbatas pada, mamografi, alat untuk melakukan penilaian penyakit osteoporosis, pendeteksian kanker leher rahim, perawatan untuk perawatan pendarahan yang berlebihan pada saat menstruasi dan perawatan radiasi terhadap kanker payudara tahap awal"
327,CAP RODA API,D002008019729,2008,Didaftar,16,"Kantong plastik, tas kresek, kantong kresek, plastik-plastik pembungkus, plastik tempat makanan"
328,CAP RODA API + LOGO,D002008019730,2008,Didaftar,22,"Tali plastik, tali rafia, tali-tali, kantong-kantong (karung) untuk pengangkutan dan penyimpanan bahan-bahan dalam bentuk curah, jala-jala ikan, strapping band (pengikat peti kemas dari bahan pp), jala-jala ikan, paking berserat untuk kapal, tali pengikat bukan dari logam untuk penanganan barang muatan dan untuk keperluan pertanian, kain terpal/tarpolin, tirai, sabuk/sling simpai (bukan dari logam) untuk penanganan barang muatan, tambang/tali yang dipakai untuk pengepakan, tali jendela, jerat (jala)"
329,BULAT MAS,D002008019731,2008,Didaftar,22,"Tali plastik, tali rafia, tali-tali, kantong-kantong {karung} untuk pengangkutan dan penyimpanan bahan-bahan dalam bentuk curah, jala-jala ikan, strapping band (pengikat peti kemas dari bahan pp), jala-jala ikan, paking berserat untuk kapal, tali pengikat bukan dari logam untuk penanganan barang muatan dan untuk keperluan pertanian, kain terpal / tarpolin, tirai, sabuk / sling simpai (bukan dari logam) untuk penanganan barang muatan, tambang / tali yang dipakai untuk pengepakan, tali jendela, jerat (jala)"
330,CAP BULAT MAS + LOGO,D002008019733,2008,Didaftar,16,"Kantong plastik, tas kresek, kantong kresek, plastik-plastik pembungkus, plastik tempat makanan"
331,PHILIPS,D002008019734,2008,Didaftar,7,"bagian-bagian dari barang-barang tersebut yang tidak termasuk dalam ===innya, dynamo, generator, filter dan pompa-pompa yang tidak termasuk dalam ===in, mesin penetas (incubators), Mesin-mesin sejauh tidak termasuk dalam ===in, mesin perkakas, yang tidak berupa perkakas pelubang untuk pembuatan sekrup, baut-baut dan rivet/ keling yang mempunyai kepala berceruk, motor-motor (kecuali untuk kendaraan darat), perala tan untuk permesinan, yang tidak berupa perkakas pelubang untuk pembuatan sekrup, baut dan rivet/ keling yang mempunyai kepala berceruk, peralatan elektrik untuk penggunaan domestik yang tidak termasuk dalam ===innya, peralatan, perlengkapan dan perkakas las bukan elektrik yang tidak termasuk dalam ===in, peralatan/ perkakas pertanian yang berukuran besar, tali dan kopling mesin (kecuali untuk kendaraan darat)"
332,PHILIPS,D002008019735,2008,Didaftar,16,"alat tulis menulis, bahan-bahan untuk tulis menulis, pensil yang ditekan/didorong (propelling pencils), pulpen, alat-alat kesenian, bagian-bagian dari barang- barang tersebut yang tidak termasuk dalam ===innya, bahan penjilidan buku, bahan-bahan pendidikan dan pengajaran (kecuali perkakas), bahan-bahan perekat (alat tulis menulis), foto-foto, huruf-huruf cetak, Kertas, karton, dan barang-barang yang terbuat dari kertas dan karton yang tidak termasuk dalam ===las lain, barang cetakan, surat kabar, majalah berkala, buku-buku, catalog-katalog, brosur, map-map (folders), poster-poster, buku harian (diaries), klise-klise, kuas cat, mesin tik dan keperluan kantor (kecuali perabot kantor), pembuka surat"
333,PHILIPS,D002008019736,2008,Didaftar,14,"bagian-bagian dari barang-barang tersebut yang tidak termasuk dalam ===in, barang perhiasan, batu- batuan mulia, berlian kasar dan berlian yang diolah industri, gelang lengan untuk bayi dan anak-anak, jam-jam dan instrument pengukur waktu, Logam mulia serta campuran-campurannya dan barang-barang yang dibuat dari logam mulia atau yang disalut dengan bahan itu (kecuali alat pemotong/pisau, garpu dan sendok)"
334,PHILIPS,D002008019737,2008,Didaftar,25,"Pakaian; alas kaki; tutup kepala; kemeja; ikat pinggang [pakaian]; bulu binatang [pakaian]; sarung tangan [pakaian]; Syal-syal; dasi-dasi; kaos kaki panjang; kaus kaki; sandal kamar tidur; piyama; alas kaki untuk olah raga; pakaian dalam; pakaian renang (bathing suits); setelan baju olah raga lari (tracksuits); pakaian olah raga; pakaian hujan (rainwear); pakaian untuk anak-anak; kostum untuk pesta dengan pakaian samaran (masquerade costumes); alas kaki untuk anak-anak; tutup kepala untuk anak-anak; perlengkapan lengkap bayi [pakaian]., Pakaian; pakaian bayi lengkap; pakaian renang; jas hujan; sepatu; topi; kaos kaki panjang; sarung tangan [pakaian]; syal; korset, tadah liur bayi (baby bibs), tutup kepala"
335,PHILIPS,D002008019738,2008,Didaftar,21,"bagian-bagian dari barang-barang tersebut yang tidak termasuk dalam ===in, bahan-bahan mengkilatkan dan membersihkan dan perkakas mengkilatkan dan membersihkan bukan elektrik, bahan-bahan pembuat sikat, botol air panas dan wadah tahan panas, dispenser susu bubuk, mangkok (cups) dan wadah-wadah (vessels) yang disesuaikan untuk makanan bayi dan anak-anak, mangkok untuk makanan, mulut teko untuk mangkok, yang disesuaikan untuk makanan bayi dan anak-anak, Perkakas dan wadah-wadah untuk domestik/rumah tangga (bukan dari logam mulia atau yang dilapisi logam mulia), sikat dan barang pecah belah (peralatan makan minum), sikat-sikat dan barang pecah belah (peralatan makan minum), sisir, sisir, spon (bukan untuk keperluan pembedahan), spon (bukan untuk penggunaan pembedahan), termasuk sikat gigi elektrik dan sikat kain (cloth brushes), wadah-wadah dan pembawa untuk botol susu bayi yang tahan panas, wadah-wadah tahan panas, wadah-wadah untuk digunakan dalam sterilisasi botol susu bayi dan tutup untuk wadah itu, wol baja, kaca kasar atau yang telah separuh jadi (kecuali untuk bangunan), barang-barang kaca (glassware), porcelain dan barang pecah belah yang terbuat dari tanah liat, yang tidak termasuk dalam ===in, botol vakum (vacuum flasks)"
336,PHILIPS,D002008019740,2008,Didaftar,11,"Instalasi, peralatan, alat-alat, perkakas dan benda-benda untuk keperluan penerangan, pemanasan penghasilan uap, pemasakan, pendinginan, pembekuan, pengeringan, penyegaran udara, penyediaan air dan kebersihan, lampu-lampu elektrik, instalasi, peralatan, alat-alat perkakas dan benda-benda pelembaban dan menghilangkan lembab, peralatan, perkakas, alat-alat dan benda-benda untuk mengontrol AC dan temperature yang tidak termasuk dalam ===in, peralatan dan perkakas elektrik untuk penggunaan domestic yang tidak termasuk dalam ===in, termasuk pemanggang roti dan tangki air panas, instalasi untuk gas-gas cair, bagian-bagian dan perlengkapan dari barang-barang tersebut yang tidak termasuk dalam ===in, perlatan dan alat-alat untuk sterilisasi pemanasan, penerangan, pemasakan, pendinginan dan pengeringan dan instalasi kebersihan, pemanas dan penghangat untuk botol susu bayi, bahan makanan, cairan dan benda padat, alat pensteril, bagian-bagian untuk semua barang-banrang tersebut diatas"
337,PHILIPS,D002008019741,2008,Didaftar,10,"bagian-bagian dari barang-barang tersebut yang tidak termasuk dalam ===in, bagian-bagian untuk semua barang-barang tersebut diatas, botol susu bayi, dot (pacifiers) dan gelang untuk gigitan bayi, dot bayi (teats), incubator, incubator untuk bayi, kondom, lengan, mata dan gigi buatan, peralatan pendengaran, peralatan perawatan untuk digunakan dalam menyusui yakni, pelindung buah dada (breast shields) dan pelindung dot susu, peralatan sterilisasi dan perlengkapannya, peralatan, alat-alat dan perkakas iradiasi ultraviolet dan infra merah untuk penggunaan medis, peralatan, tabung-tabung, instalasi, perkakas sinar-x untuk penggunaan medis, Perkakas dan peralatan dan pembedahan, pengobatan, kedokteran, kedokteran gigi dan kedokteran hewan, pakaian, penerangan dan lampu-lampu untuk penggunaan medis, untuk penyembuhan, pembedahan kedokteran gigi dan kedokteran hewan, pompa buah dada untuk mengeluarkan air susu, selimut elektrik untuk penggunaan medis, sendok untuk memberikan/ minum obat-obatan, thermometer untuk pengunaan medis"
338,PHILIPS,D002008019742,2008,Didaftar,9,"akumulator, alarm bayi: timbangan berat badan bayi, alat pembagi (splitters), alat pengubah, alat-alat untuk pengontrol temperature yang tidak termasuk dalam ===in, antenna dan alat-alat/ bahan instalasi elektroteknik untuk antenna, bagian-bagian dari barang-barang tersebut yang tidak termasuk dalam ===in, filter yang tidak termasuk dalam ===in, kas register, kawat-kawat dan kabel-kabel elektrik, kotak-kotak sambungan: saklar, mesin hitung, mikroskop elektron, monitor bayi, pemantik cerutu dan rokok elektrik untuk mobil, penguat antenna, peralatan dan perkakas elektrik untuk penggunaan domestic yang tidak termasuk dalam ===in, termasuk seterika, peralatan dan perkakas membersihkan untuk kepala perekam video (video recorder heads) dan pemutar disk, peralatan dan perkakas untuk penghantar, saklar, pengubah, akumulasi, pengatur atau pengontrol listrik, peralatan sinar-x, tabung, instalasi dan perkakas untuk keperluan ilmu pengetahuan dan industri, peralatan yang dimasukkan koin atau mata uang palsu, peralatan, alat-alat dan perkakas iradiasi ultraviolet dan infra merah yang tidak termasuk dalam ===in, peralatan, alat-alat, perkakas dan benda-benda untuk perekaman, reproduksi, transmisi dan pengeras suara dan/ atau gambar dan/ atau sinyal lain termasuk wireless (tanpa kabel), televise, gramopon yang direkam dan pita-pita kosong dan yang belum direkam, Peralatan, perkakas, alat-alat dan benda-benda ilmu pengetahuan, pelayaran, penelitian, elektronik, radiotelegrafi, potret, sinematografi, optic, timbang, ukur, sinyal, pemeriksaan, penyelamatan dan pendidikan, peralatan, perkakas, alat-alat dan benda-benda meteorologi, fisika, pengaturan, pengontrolan, penggerak (steering), pelindung, riset, navigasi, telekomunikasi dan pengelasan yang tidak termasuk dalam ===in, pesawat pemadam api, saluran stop kontak (socket outlets), sel kering elektrik: magnet dan inti magnet, steker (plugs), tabung-tabung elektronik dan peralatan semi konduktor"
